title,image_url,ingredients,nutrition_kcal,portions,rating,source_url,source_website,total_time,diet,keywords
"Spargelauflauf mit Zucchini und Kartoffeln Rezept","https://image.essen-und-trinken.de/11915918/t/Yt/v8/w1440/r1/-/spargelauflauf-mit-zucchini-und-kartoffeln-2041d1ac9d16d3d8103c2ac953525970-et2012050201-jpg--5574-.jpg","[{""amount"":""600"",""name"":""Kartoffel"",""unit"":""g""},{""amount"":"""",""name"":""Salz"",""unit"":""""},{""amount"":""500"",""name"":""weißer Spargel"",""unit"":""g""},{""amount"":""250"",""name"":""grüner Spargel"",""unit"":""g""},{""amount"":""1"",""name"":""Zucchini"",""unit"":""""},{""amount"":""2"",""name"":""Olivenöl"",""unit"":""El""},{""amount"":"""",""name"":""Pfeffer"",""unit"":""""},{""amount"":""50"",""name"":""Butter"",""unit"":""g""},{""amount"":""50"",""name"":""Mehl"",""unit"":""g""},{""amount"":""300"",""name"":""Spargelfond"",""unit"":""ml""},{""amount"":""100"",""name"":""Milch"",""unit"":""ml""},{""amount"":""350"",""name"":""Schlagsahne"",""unit"":""ml""},{""amount"":""40"",""name"":""Parmesan"",""unit"":""g""},{""amount"":"""",""name"":""Saft und fein abgeriebene Schale von 1/2 Bio-Zitrone"",""unit"":""""},{""amount"":"""",""name"":""Butter"",""unit"":""""},{""amount"":"""",""name"":""Außerdem"",""unit"":""""},{""amount"":"""",""name"":""Küchentuch"",""unit"":""""}]","{""kcal"":651}",4,"{""ratingCount"":265,""ratingValue"":4.9}","https://www.essen-und-trinken.de/rezepte/56065-rzpt-spargelauflauf-mit-zucchini-und-kartoffeln","essen-und-trinken.de",2700,"[]","[]"
"Gedünstete Forelle mit Kartoffeln im FlavorWave-Oven gegart","https://www.daskochrezept.de/sites/daskochrezept.de/files/styles/facebook/public/rezepte/2010/3/Geduenstete-Forelle-mit-Kartoffeln-im-FlavorWave-Oven-gegart-4bb1445fc0c4b.jpg","[{""amount"":""1"",""name"":""Forelle (ca. 225 Gramm)"",""unit"":""""},{""amount"":""3"",""name"":""Kartoffel"",""unit"":""""},{""amount"":"""",""name"":""Salz und Pfeffer"",""unit"":""""},{""amount"":""etwas"",""name"":""Zitronensaft"",""unit"":""""},{""amount"":""1"",""name"":""Zwiebel"",""unit"":""""},{""amount"":""0.5"",""name"":""Olivenöl"",""unit"":""EL""},{""amount"":""etwas"",""name"":""Petersilie (frisch)"",""unit"":""""},{""amount"":""0.5"",""name"":""Butter"",""unit"":""EL""},{""amount"":"""",""name"":""Alufolie"",""unit"":""""}]","{}",1,"{""ratingCount"":19,""ratingValue"":5}","https://www.daskochrezept.de/rezepte/geduenstete-forelle-mit-kartoffeln-im-flavorwave-oven-gegart","daskochrezept.de",2700,"[]","[]"
"Deftiges Bierfleisch mit Kartoffeln und Gemüse im FlavorWave-Oven gegart","https://www.daskochrezept.de/sites/daskochrezept.de/files/styles/facebook/public/rezepte/2010/3/Deftiges-Bierfleisch-mit-Kartoffeln-und-Gemuese-im-FlavorWave-Oven-gegart-4bb153bb5d5d7.jpg","[{""amount"":""800"",""name"":""Rindergulasch"",""unit"":""g""},{""amount"":""3"",""name"":""Zwiebel"",""unit"":""""},{""amount"":""0.5"",""name"":""Knollensellerie"",""unit"":""""},{""amount"":""2"",""name"":""Knoblauchzehe"",""unit"":""""},{""amount"":""3"",""name"":""Möhre"",""unit"":""""},{""amount"":""1"",""name"":""Stg. Porree"",""unit"":""""},{""amount"":""1.5"",""name"":""Paprikaschote"",""unit"":""""},{""amount"":""1"",""name"":""Fl Bier (0.33 l)"",""unit"":""""},{""amount"":""2"",""name"":""Rotweinessig"",""unit"":""EL""},{""amount"":""300"",""name"":""Kartoffel"",""unit"":""g""},{""amount"":""1"",""name"":""Kümmel"",""unit"":""TL""},{""amount"":""1"",""name"":""Thymian"",""unit"":""TL""},{""amount"":""1"",""name"":""Tomatenmark"",""unit"":""EL""},{""amount"":""1"",""name"":""Butterschmalz"",""unit"":""EL""},{""amount"":""100"",""name"":""Sahne"",""unit"":""g""},{""amount"":""1"",""name"":""Mehl"",""unit"":""EL""},{""amount"":"""",""name"":""Salz und Pfeffer"",""unit"":""""}]","{}",4,"{""ratingCount"":39,""ratingValue"":4.87179}","https://www.daskochrezept.de/rezepte/deftiges-bierfleisch-mit-kartoffeln-und-gemuese-im-flavorwave-oven-gegart","daskochrezept.de",3600,"[]","[]"
"Veganes Kartoffel Curry","https://elavegan.com/de/wp-content/uploads/sites/5/2020/03/veganes-Kartoffel-Curry-mit-grünen-Bohnen.jpg","[{""amount"":""1"",""name"":""Öl"",""unit"":""EL""},{""amount"":""1"",""name"":""mittelgroße Zwiebel ( gewürfelt)"",""unit"":""""},{""amount"":""1/2"",""name"":""frischer Ingwer (gehackt/gerieben)"",""unit"":""EL""},{""amount"":""3"",""name"":"" Knoblauchzehen (fein gehackt)"",""unit"":""""},{""amount"":""900"",""name"":""Kartoffeln (in kleine Stücke geschnitten)"",""unit"":""g""},{""amount"":""270"",""name"":""grüne Bohnen (in kleine Stücke geschnitten)"",""unit"":""g""},{""amount"":""1 1/2"",""name"":""Currypulver (oder weniger, wenn du es nicht zu würzig magst (*siehe Anmerkungen))"",""unit"":""EL""},{""amount"":""1 1/4"",""name"":""Meersalz (oder nach Geschmack)"",""unit"":""TL""},{""amount"":""3/4"",""name"":""gemahlener Kreuzkümmel"",""unit"":""TL""},{""amount"":""1/2"",""name"":""schwarzer Pfeffer (oder nach Geschmack)"",""unit"":""TL""},{""amount"":""1/3"",""name"":""Kurkumapulver"",""unit"":""TL""},{""amount"":""1/4"",""name"":""rote Chiliflocken ((lasse sie weg wenn du es nicht zu scharf magst))"",""unit"":""TL""},{""amount"":""1/4"",""name"":""Muskatnuss"",""unit"":""TL""},{""amount"":""1/4"",""name"":""geräucherter Paprika"",""unit"":""TL""},{""amount"":""720"",""name"":""Gemüsebrühe"",""unit"":""ml""},{""amount"":""160"",""name"":""Kokosmilch aus der Dose ((*siehe Anmerkungen))"",""unit"":""ml""},{""amount"":""2"",""name"":""Maisstärke ((*siehe Anmerkungen))"",""unit"":""EL""}]","{""kcal"":322}",4,"{""ratingCount"":11,""ratingValue"":5}","https://elavegan.com/de/veganes-kartoffel-curry/","elavegan.com",2100,"[""vegan""]","[""Curry"","" Eintopf"","" grüne Bohnen"","" Kartoffeln"","" vegan""]"
"Kartoffeln und Blumenkohl aus dem Ofen mit Bärlauch-Pesto","https://images.eatsmarter.de/sites/default/files/styles/max_size/public/kartoffeln-und-blumenkohl-aus-dem-ofen-mit-baerlauch-pesto-661099.jpg","[{""amount"":""400"",""name"":""Kartoffeln"",""unit"":""g""},{""amount"":""4"",""name"":""Olivenöl"",""unit"":""EL""},{""amount"":"""",""name"":""Salz"",""unit"":""""},{""amount"":"""",""name"":""Pfeffer"",""unit"":""""},{""amount"":"""",""name"":""edelsüßes Paprikapulver"",""unit"":""""},{""amount"":""500"",""name"":""Blumenkohl (1 Blumenkohl)"",""unit"":""g""},{""amount"":""1"",""name"":""Bärlauch"",""unit"":""Bund""},{""amount"":""30"",""name"":""Mandelkerne"",""unit"":""g""},{""amount"":""8"",""name"":""Gemüsebrühe  (oder Wasser)"",""unit"":""EL""}]","{""kcal"":474}",2,"{""ratingCount"":13,""ratingValue"":4.9}","https://eatsmarter.de/rezepte/kartoffeln-und-blumenkohl-aus-dem-ofen-mit-baerlauch-pesto-0","eatsmarter.de",2400,"[]","[]"
"Gefüllte Dorade mit Rosmarin-Kartoffeln und Salat","https://images.lecker.de/,id=2d10c5dc,b=lecker,w=610,cg=c.jpg","[{""amount"":""1"",""name"":""glatte Petersilie"",""unit"":""Bund""},{""amount"":""8"",""name"":""Zweige Rosmarin"",""unit"":""""},{""amount"":""600"",""name"":""Kartoffeln"",""unit"":""g""},{""amount"":"""",""name"":""grobes Meersalz"",""unit"":""""},{""amount"":""9"",""name"":""Olivenöl"",""unit"":""EL""},{""amount"":""2"",""name"":""Bio-Zitronen"",""unit"":""""},{""amount"":""60"",""name"":""Semmelbrösel"",""unit"":""g""},{""amount"":""4"",""name"":""küchenfertige Doraden (à ca. 300 g)"",""unit"":""""},{""amount"":"""",""name"":""Pfeffer aus der Mühle"",""unit"":""""},{""amount"":""75"",""name"":""Rauke"",""unit"":""g""},{""amount"":""100"",""name"":""Radicchio"",""unit"":""g""},{""amount"":""1"",""name"":""Schalotte"",""unit"":""""},{""amount"":""1"",""name"":""Zucker"",""unit"":""EL""},{""amount"":"""",""name"":""Salz"",""unit"":""""}]","{""kcal"":690}",4,"{""ratingCount"":8,""ratingValue"":5}","https://www.lecker.de/gefuellte-dorade-mit-rosmarin-kartoffeln-und-salat-65037.html","lecker.de",3000,"[]","[""ganz einfach"",""Salat"",""Fisch"",""Gemüse"",""Kartoffeln""]"
"Kartoffelgratin aus ungeschälten Kartoffeln","https://www.daskochrezept.de/sites/daskochrezept.de/files/styles/original/public/2018-05/00602158kartoffelgratinausungeschaeltenkartoffeln.jpg","[{""amount"":""etwas"",""name"":""Butter (weich"",""unit"":""""},{""amount"":"""",""name"":""für die Form)"",""unit"":""""},{""amount"":""800"",""name"":""Kartoffel (neu)"",""unit"":""g""},{""amount"":""200"",""name"":""Mascarpone"",""unit"":""g""},{""amount"":""250"",""name"":""Milch"",""unit"":""ml""},{""amount"":""100"",""name"":""Brühe"",""unit"":""ml""},{""amount"":""etwas"",""name"":""Salz"",""unit"":""""},{""amount"":""etwas"",""name"":""Kümmel (gemahlen)"",""unit"":""""},{""amount"":""etwas"",""name"":""Pfeffer aus der Mühle"",""unit"":""""},{""amount"":""100"",""name"":""Mozzarella (gerieben)"",""unit"":""g""},{""amount"":""etwas"",""name"":""Schnittlauch (zum Garnieren)"",""unit"":""""}]","{}",4,"{""ratingCount"":24,""ratingValue"":4.79167}","https://www.daskochrezept.de/rezepte/kartoffelgratin-aus-ungeschaelten-kartoffeln","daskochrezept.de",600,"[]","[]"
"Pernod-Hähnchen mit Kartoffeln und Kräutern Rezept","https://image.essen-und-trinken.de/12186624/t/fm/v9/w1440/r1/-/recipe.jpg","[{""amount"":""2"",""name"":""Brathähnchen"",""unit"":""""},{""amount"":"""",""name"":""Salz"",""unit"":""""},{""amount"":"""",""name"":""Pfeffer"",""unit"":""""},{""amount"":""4"",""name"":""Rosmarinzweige"",""unit"":""""},{""amount"":""4"",""name"":""Thymianzweige"",""unit"":""""},{""amount"":""2"",""name"":""Olivenöl"",""unit"":""El""},{""amount"":""2"",""name"":""Lorbeerblatt"",""unit"":""""},{""amount"":""1"",""name"":""Fenchelsaat"",""unit"":""El""},{""amount"":""4"",""name"":""französischer Anislikör"",""unit"":""El""},{""amount"":""250"",""name"":""Geflügelfond"",""unit"":""ml""},{""amount"":""6"",""name"":""Knoblauchzehe"",""unit"":""""},{""amount"":""700"",""name"":""neue Kartoffel"",""unit"":""g""},{""amount"":""100"",""name"":""Butter"",""unit"":""g""}]","{""kcal"":1028}",4,"{""ratingCount"":7,""ratingValue"":5}","https://www.essen-und-trinken.de/rezepte/47231-rzpt-pernod-haehnchen-mit-kartoffeln-und-kraeutern","essen-und-trinken.de",6300,"[]","[]"
"Bäckerin-Kartoffeln mit Birnen Rezept","https://image.essen-und-trinken.de/12186624/t/fm/v9/w1440/r1/-/recipe.jpg","[{""amount"":""600"",""name"":""Kartoffel"",""unit"":""g""},{""amount"":""1"",""name"":""Zwiebel"",""unit"":""""},{""amount"":""125"",""name"":""Butter"",""unit"":""g""},{""amount"":""2"",""name"":""Birne"",""unit"":""""},{""amount"":"""",""name"":""Salz"",""unit"":""""},{""amount"":"""",""name"":""Pfeffer"",""unit"":""""}]","{""kcal"":366}",4,"{""ratingCount"":7,""ratingValue"":5}","https://www.essen-und-trinken.de/rezepte/53857-rzpt-baeckerin-kartoffeln-mit-birnen","essen-und-trinken.de",4800,"[]","[]"
"Papas a la Huancaína (Peruanische Kartoffeln nach Huancayo-Art) Rezept","https://image.essen-und-trinken.de/11855632/t/Oc/v8/w1440/r1/-/ruanische-kartoffeln-nach-huancayo-art-f3ad816e33f1dcaafe5a41cd264f2dce-papa-20a-20la-20huancaina-3810-jpg--21006-.jpg","[{""amount"":""6"",""name"":""Kartoffel"",""unit"":""""},{""amount"":""250"",""name"":""Ricotta"",""unit"":""g""},{""amount"":""100"",""name"":""Kondensmilch (10%)"",""unit"":""ml""},{""amount"":""4"",""name"":""Ají Amarillo oder orange Mini-Paprika"",""unit"":""""},{""amount"":""1"",""name"":""Chilipulver"",""unit"":""Prise""},{""amount"":"""",""name"":""Salz"",""unit"":""""},{""amount"":"""",""name"":""Pfeffer"",""unit"":""""},{""amount"":""3"",""name"":""Ei"",""unit"":""""},{""amount"":""6"",""name"":""schwarze Olive"",""unit"":""""},{""amount"":"""",""name"":""ggf. 6 Cräcker"",""unit"":""""}]","{""kcal"":0}",6,"{""ratingCount"":9,""ratingValue"":4.9}","https://www.essen-und-trinken.de/rezepte/55588-rzpt-papas-la-huancaina-peruanische-kartoffeln-nach-huancayo-art","essen-und-trinken.de",900,"[]","[]"
"Rinderroulade mit Rotkohl und Petersilien-Kartoffeln","https://images.lecker.de/,id=0c35d11a,b=lecker,w=610,cg=c.jpg","[{""amount"":""1"",""name"":""Möhre"",""unit"":""""},{""amount"":""5"",""name"":""Zwiebeln"",""unit"":""""},{""amount"":""4"",""name"":""Butterschmalz"",""unit"":""EL""},{""amount"":""4"",""name"":""Rinderrouladen (à ca. 180 g)"",""unit"":""Scheiben""},{""amount"":"""",""name"":""Salz"",""unit"":""""},{""amount"":"""",""name"":""Pfeffer"",""unit"":""""},{""amount"":""4"",""name"":""mittelscharfer Senf"",""unit"":""TL""},{""amount"":""8"",""name"":""Frühstücksspeck"",""unit"":""Scheiben (ca. 80 g)""},{""amount"":""2"",""name"":""Gewürzgurken"",""unit"":""""},{""amount"":""1"",""name"":""Tomatenmark"",""unit"":""EL""},{""amount"":""250"",""name"":""trockener Rotwein"",""unit"":""ml""},{""amount"":""500"",""name"":""Gemüsebrühe (Instant)"",""unit"":""ml""},{""amount"":""1"",""name"":""Apfel"",""unit"":""""},{""amount"":""1"",""name"":""Rotkohl"",""unit"":""Glas (720 ml)""},{""amount"":""800"",""name"":""festkochende Kartoffeln"",""unit"":""g""},{""amount"":""6"",""name"":""Petersilie"",""unit"":""Stiel(e)""},{""amount"":""1"",""name"":""Speisestärke"",""unit"":""EL""},{""amount"":"""",""name"":""Zahnstocher oder Rouladennadeln"",""unit"":""""}]","{""kcal"":700}",4,"{""ratingCount"":9,""ratingValue"":4.9}","https://www.lecker.de/rinderroulade-mit-rotkohl-und-petersilien-kartoffeln-18568.html","lecker.de",7200,"[]","[""herzhaft"",""Fleisch""]"
"Wildauflauf mit Kartoffeln-Sellerie-Püree Rezept","https://image.essen-und-trinken.de/11911242/t/Yu/v8/w1440/r1/-/wildauflaufmitkartoffeln-sellerie-pueree-3e3002d6820fd1c32ff7d3a8aa7c5324-et2009110841-jpg--3199-.jpg","[{""amount"":""400"",""name"":""Wildgulaschstücke"",""unit"":""g""},{""amount"":""100"",""name"":""roter Portwein"",""unit"":""ml""},{""amount"":""500"",""name"":""Wildfond"",""unit"":""ml""},{""amount"":""3"",""name"":""Majoran"",""unit"":""Stiele""},{""amount"":""0.5"",""name"":""Wildgewürz"",""unit"":""Tl""},{""amount"":"""",""name"":""Butter"",""unit"":""""},{""amount"":""300"",""name"":""Kartoffel"",""unit"":""g""},{""amount"":""300"",""name"":""Sellerie"",""unit"":""g""},{""amount"":"""",""name"":""Salz"",""unit"":""""},{""amount"":""60"",""name"":""Butter"",""unit"":""g""},{""amount"":"""",""name"":""Muskat"",""unit"":""""},{""amount"":""1"",""name"":""Semmelbrösel"",""unit"":""El""},{""amount"":""0.25"",""name"":""Merreettich"",""unit"":""Stangen""}]","{""kcal"":0}",4,"{""ratingCount"":6,""ratingValue"":5}","https://www.essen-und-trinken.de/rezepte/52061-rzpt-wildauflauf-mit-kartoffeln-sellerie-pueree","essen-und-trinken.de",4500,"[]","[]"
"Kartoffelsalat mit Pesto","https://images.lecker.de/,id=424742e6,b=lecker,w=610,cg=c.jpg","[{""amount"":""1"",""name"":""kleine neue Kartoffeln"",""unit"":""kg""},{""amount"":"""",""name"":""Salz"",""unit"":""""},{""amount"":""90"",""name"":""Pinienkerne"",""unit"":""g""},{""amount"":""1"",""name"":""Knoblauchzehe"",""unit"":""""},{""amount"":""2"",""name"":""Basilikum"",""unit"":""Töpfchen""},{""amount"":""50"",""name"":""geriebener Parmesankäse oder vegetarischer Hartkäse"",""unit"":""g""},{""amount"":""8"",""name"":""+ 1 TL Olivenöl"",""unit"":""EL""},{""amount"":"""",""name"":""Pfeffer"",""unit"":""""},{""amount"":""300"",""name"":""Kirschtomaten"",""unit"":""g""},{""amount"":""1"",""name"":""Lauchzwiebeln"",""unit"":""Bund""}]","{""kcal"":600}",4,"{""ratingCount"":7,""ratingValue"":4.9}","https://www.lecker.de/kartoffelsalat-mit-pesto-64168.html","lecker.de",3600,"[""vegetarian""]","[""vegetarisch"",""Gemüse"",""Kartoffeln""]"
"Ernesto Fanny - ein Urzeittier aus Kartoffeln und Hackfleisch","https://www.daskochrezept.de/sites/daskochrezept.de/files/styles/facebook/public/rezepte/2010/11/Ernesto-Fanny---ein-Urzeittier-aus-Kartoffeln-und-Hackfleisch-4cd97f2a18c09.jpg","[{""amount"":""2"",""name"":""Kartoffel (kochend"",""unit"":""kg""},{""amount"":"""",""name"":""mehlig)"",""unit"":""""},{""amount"":""600"",""name"":""Rinderhackfleisch"",""unit"":""g""},{""amount"":""6"",""name"":""Ei"",""unit"":""Stk.""},{""amount"":""etwas"",""name"":""Salz"",""unit"":""""},{""amount"":""etwas"",""name"":""Pfeffer (weiß"",""unit"":""""},{""amount"":"""",""name"":""geschrotet)"",""unit"":""""},{""amount"":""100"",""name"":""Käse (gerieben)"",""unit"":""g""},{""amount"":""1"",""name"":""Senf (mild)"",""unit"":""EL""},{""amount"":""2"",""name"":""Zwiebel"",""unit"":""Stk.""},{""amount"":""4"",""name"":""Zwiebel"",""unit"":""Stk.""},{""amount"":""25"",""name"":""Salatkräuter (getrocknet)"",""unit"":""g""},{""amount"":""3"",""name"":""Paniermehl"",""unit"":""EL""},{""amount"":""9"",""name"":""Rinderfond (gekocht)"",""unit"":""EL""},{""amount"":""1"",""name"":""Blatt Lorbeer"",""unit"":""""},{""amount"":""2"",""name"":""Tonkabohne"",""unit"":""Stk.""},{""amount"":""1"",""name"":""Olive (grün"",""unit"":""Stk.""},{""amount"":"""",""name"":""gefüllt mit Paprika)"",""unit"":""""},{""amount"":""etwas"",""name"":""Kartoffelstärke"",""unit"":""""},{""amount"":""1"",""name"":""Beere (rosa)"",""unit"":""Handvoll""}]","{}",1,"{""ratingCount"":5,""ratingValue"":5}","https://www.daskochrezept.de/rezepte/ernesto-fanny-ein-urzeittier-aus-kartoffeln-und-hackfleisch","daskochrezept.de",8400,"[]","[]"
"Gedünsteter Pangasius auf Korianderbett mit jungem grünen Spargel an tournierten Kartoffeln","https://www.daskochrezept.de/sites/daskochrezept.de/files/styles/facebook/public/rezepte/2010/8/Geduensteter-Pangasius-auf-Korianderbett-mit-jungem-gruenen-Spargel-an-tournierten-Kartoffeln-4c6bf0c6afbb0.jpg","[{""amount"":""2"",""name"":""Pangasiusfilet"",""unit"":""Stk.""},{""amount"":""250"",""name"":""Spargel (frisch"",""unit"":""g""},{""amount"":"""",""name"":""grün)"",""unit"":""""},{""amount"":""100"",""name"":""Butter"",""unit"":""g""},{""amount"":""5"",""name"":""Chili"",""unit"":""Stk.""},{""amount"":""1"",""name"":""Knolle Knoblauch (frisch)"",""unit"":""""},{""amount"":""2"",""name"":""Honig (klar)"",""unit"":""EL""},{""amount"":""1"",""name"":""Knolle Ingwer"",""unit"":""""},{""amount"":""300"",""name"":""Kartoffel (festkochend)"",""unit"":""g""},{""amount"":""1"",""name"":""Bd. Koriander"",""unit"":""""},{""amount"":""1"",""name"":""Msp. Muskat"",""unit"":""""},{""amount"":""1"",""name"":""Bd. Petersilie"",""unit"":""""},{""amount"":""1"",""name"":""Msp. Szechuanpfeffer"",""unit"":""""},{""amount"":""1"",""name"":""Zitrone"",""unit"":""Stk.""},{""amount"":""1"",""name"":""Bd. Zitronengras"",""unit"":""""},{""amount"":""1"",""name"":""Zwiebel"",""unit"":""Stk.""}]","{}",2,"{""ratingCount"":5,""ratingValue"":5}","https://www.daskochrezept.de/rezepte/geduensteter-pangasius-auf-korianderbett-mit-jungem-gruenen-spargel-tournierten-kartoffeln","daskochrezept.de",3600,"[]","[]"
"T Bone Steak mit Homemade XXL-Pommes","https://images.lecker.de/,id=1c874317,b=lecker,w=610,cg=c.jpg","[{""amount"":""3"",""name"":""Knoblauchzehen"",""unit"":""""},{""amount"":""1"",""name"":""Flasche Bier"",""unit"":""(0,33 l)""},{""amount"":"""",""name"":""Salz und Pfeffer"",""unit"":""""},{""amount"":""150"",""name"":""Austernsoße"",""unit"":""ml""},{""amount"":"""",""name"":""2 T-Bone-Steaks (à ca. 600 g; ca. 4 cm dick)"",""unit"":""""},{""amount"":""1,2"",""name"":""große Kartoffeln"",""unit"":""kg""},{""amount"":""1"",""name"":""Öl zum Frittieren"",""unit"":""l""},{""amount"":""2"",""name"":""Öl"",""unit"":""EL""},{""amount"":"""",""name"":""grobes Salz"",""unit"":""""},{""amount"":"""",""name"":""Küchenpapier"",""unit"":""""},{""amount"":"""",""name"":""Alufolie"",""unit"":""""}]","{""kcal"":700}",4,"{""ratingCount"":5,""ratingValue"":5}","https://www.lecker.de/t-bone-steak-mit-homemade-xxl-pommes-44102.html","lecker.de",3600,"[]","[""herzhaft"",""pikant"",""Fleisch & Geflügel"",""einfach"",""Fleisch"",""Gemüse"",""Kartoffeln""]"
"Schupfnudeln mit Spitzkohl und Mett","https://images.lecker.de/,id=392bbdf5,b=lecker,w=610,cg=c.jpg","[{""amount"":""70"",""name"":""getrocknete Tomaten in Öl"",""unit"":""g""},{""amount"":""1"",""name"":""kleiner Spitzkohl"",""unit"":""(ca. 500 g)""},{""amount"":""3"",""name"":""Butter/Margarine"",""unit"":""EL""},{""amount"":""500"",""name"":""Schupfnudeln (Kühlregal)"",""unit"":""g""},{""amount"":""300"",""name"":""Zwiebelmett (aus der Rolle)"",""unit"":""g""},{""amount"":""100"",""name"":""Schmand"",""unit"":""g""},{""amount"":"""",""name"":""Salz"",""unit"":""""},{""amount"":"""",""name"":""Pfeffer"",""unit"":""""},{""amount"":"""",""name"":""Muskat"",""unit"":""""}]","{""kcal"":640}",4,"{""ratingCount"":5,""ratingValue"":5}","https://www.lecker.de/schupfnudeln-mit-spitzkohl-und-mett-26815.html","lecker.de",1500,"[]","[""Gemüse"",""Kartoffeln""]"
"Kartoffel-Gemüse-Frittata mit Aioli","https://images.lecker.de/,id=c7a85533,b=lecker,w=610,cg=c.jpg","[{""amount"":""7"",""name"":""Eier (Größe M)"",""unit"":""""},{""amount"":""400"",""name"":""Kartoffeln"",""unit"":""g""},{""amount"":""2"",""name"":""Rapsöl zum Braten"",""unit"":""EL""},{""amount"":""1"",""name"":""Zucchini"",""unit"":""(ca. 200 g)""},{""amount"":""100"",""name"":""Champignons"",""unit"":""g""},{""amount"":""1"",""name"":""Lauchzwiebeln"",""unit"":""Bund""},{""amount"":""2"",""name"":""Majoran"",""unit"":""Stiel(e)""},{""amount"":""100"",""name"":""Milch"",""unit"":""ml""},{""amount"":"""",""name"":""Salz"",""unit"":""""},{""amount"":"""",""name"":""Pfeffer"",""unit"":""""},{""amount"":""2"",""name"":""Knoblauchzehen"",""unit"":""""},{""amount"":""1"",""name"":""Weinessig"",""unit"":""EL""},{""amount"":""75"",""name"":""kaltgepresstes Rapsöl"",""unit"":""ml""}]","{""kcal"":480}",4,"{""ratingCount"":5,""ratingValue"":5}","https://www.lecker.de/kartoffel-gemuese-frittata-mit-aioli-220.html","lecker.de",3600,"[""vegetarian""]","[""vegetarisch"",""Gemüse"",""Kartoffeln""]"
